ENSEMBL,ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000205213,55366,LGR4,leucine rich repeat containing G protein-coupled receptor 4,-0.438065085825934,7.31872997267812,-2.90087107958516,0.0117482970418428,0.0646116268075428,-3.76189252426179
ENSG00000197006,51108,METTL9,methyltransferase like 9,-0.437907183895534,7.02621223702996,-4.1462339728565,0.0010145370013663,0.0132787411907723,-1.25283838666592
ENSG00000169504,25932,CLIC4,chloride intracellular channel 4,-0.437716134970437,8.99597882789086,-4.49723423898856,0.000517473975164658,0.00854945476386281,-0.790568734118455
ENSG00000169398,5747,PTK2,protein tyrosine kinase 2,-0.437521998735108,7.01652719246246,-3.32929291151555,0.00504102369574734,0.0371171265269068,-2.8667167123346
ENSG00000136451,7716,VEZF1,vascular endothelial zinc finger 1,-0.437359982183832,5.13270094640641,-3.02632631228612,0.00917566761850683,0.0548773177052836,-3.14423455644442
ENSG00000140600,6457,SH3GL3,"SH3 domain containing GRB2 like 3, endophilin A3",-0.436443014088391,6.88597246915396,-3.10918620629927,0.00779072150444407,0.0496935855455541,-3.30951381643189
ENSG00000118762,5311,PKD2,"polycystin 2, transient receptor potential cation channel",-0.436419730343775,5.83916063362,-3.29347512129844,0.00541120015413471,0.0386771287612687,-2.78319387829437
ENSG00000084234,334,APLP2,amyloid beta precursor like protein 2,-0.436201068775532,9.55937801783107,-5.23910777746324,0.0001306629109241,0.00342035623157649,0.591742262935989
ENSG00000186575,4771,NF2,neurofibromin 2,-0.435787911711173,6.28083943782739,-2.90268054381958,0.0117065664093424,0.0645153821949652,-3.57596943653461
ENSG00000144909,114885,OSBPL11,oxysterol binding protein like 11,-0.434698852076889,5.3680171129207,-2.72921043713282,0.0164472555542959,0.0799312826440691,-3.7604202178725
ENSG00000105290,333,APLP1,amyloid beta precursor like protein 1,-0.432203550954561,7.44908305879745,-3.00640268784232,0.00954348554895706,0.0563336206962915,-3.56950516545318
ENSG00000178764,22882,ZHX2,zinc fingers and homeoboxes 2,-0.431467749743167,4.77389390529122,-2.65419263730305,0.0190360902785574,0.0876268786016951,-3.79630357939816
ENSG00000103485,23475,QPRT,quinolinate phosphoribosyltransferase,-0.431373030007907,7.50710174958052,-2.98780982594312,0.00989986361454168,0.0577760770121189,-3.59209876472162
ENSG00000130700,140628,GATA5,GATA binding protein 5,-0.430796223459834,6.40225607090602,-3.03415175780256,0.00903506543772253,0.0543418240146497,-3.35233697233945
ENSG00000148730,1979,EIF4EBP2,eukaryotic translation initiation factor 4E binding protein 2,-0.430730630379411,7.24327309428414,-3.96726790682656,0.00143638035153191,0.0166510662605695,-1.64580589806958
ENSG00000143162,8804,CREG1,cellular repressor of E1A stimulated genes 1,-0.430344972495597,7.45894502848331,-3.75968207333729,0.0021564130560547,0.0215625117999071,-2.07738090509713
ENSG00000114541,23150,FRMD4B,FERM domain containing 4B,-0.430258832442622,6.72746690704299,-2.67231619929088,0.0183765851666553,0.0857999919373307,-4.11533773307002
ENSG00000137575,6386,SDCBP,syndecan binding protein,-0.430162375424107,8.98839031636644,-3.69167820916226,0.00246485838034939,0.0236113252536408,-2.35623164953081
ENSG00000146701,4191,MDH2,malate dehydrogenase 2,-0.429738254319339,9.45277152176945,-3.3299565182203,0.00503441006129084,0.0371171265269068,-3.11561742337313
ENSG00000182197,2131,EXT1,exostosin glycosyltransferase 1,-0.428845661015695,6.54926389508725,-4.17131722790515,0.000966495655037827,0.0128489237239027,-1.15859324418548
ENSG00000008130,65220,NADK,NAD kinase,-0.428747928087169,5.78226231591773,-3.10711007180582,0.00782274799213566,0.0498031575249171,-3.09155705044566
ENSG00000149485,3992,FADS1,fatty acid desaturase 1,-0.428465682710123,7.19531753564369,-3.8519696526098,0.00179939409622328,0.0192047677554245,-1.86626935338888
ENSG00000198721,10455,ECI2,enoyl-CoA delta isomerase 2,-0.428107214235038,6.53642561020554,-3.87073169793712,0.00173450179989431,0.01879749797308,-1.74089947863087
ENSG00000156973,5147,PDE6D,phosphodiesterase 6D,-0.427917835136126,5.76168245090537,-3.2759349775015,0.00560227656506308,0.0395745635950378,-2.77547539318318
ENSG00000125107,23019,CNOT1,CCR4-NOT transcription complex subunit 1,-0.427292017459257,6.74715778525466,-2.59474732485627,0.0213641726671629,0.094331594700428,-4.24295627505313
ENSG00000119402,26190,FBXW2,F-box and WD repeat domain containing 2,-0.427152593203017,6.13597634239302,-2.79806697990316,0.0143750474254701,0.0733072864439296,-3.77561125580911
ENSG00000185324,8558,CDK10,cyclin dependent kinase 10,-0.426783178978846,5.93932439902878,-2.92396276643816,0.0112265565413256,0.062704615250736,-3.48912699042738
ENSG00000241685,10552,ARPC1A,actin related protein 2/3 complex subunit 1A,-0.426226559399819,8.32124581970914,-3.66758374752593,0.00258457008277267,0.024216265301981,-2.34457857629982
ENSG00000165516,23588,KLHDC2,kelch domain containing 2,-0.42547609510074,7.37978899089717,-4.66430179243135,0.000377341972285826,0.00690651453247326,-0.301011731091412
ENSG00000183726,23585,TMEM50A,transmembrane protein 50A,-0.423864817468322,8.07596751314913,-4.18927311011314,0.000933541700641789,0.012544466602374,-1.28830636029965
ENSG00000006576,57157,PHTF2,putative homeodomain transcription factor 2,-0.423852747947365,5.78476706393131,-2.80960973750583,0.0140535950435256,0.0724701695161019,-3.67669672377644
ENSG00000132792,56259,CTNNBL1,catenin beta like 1,-0.423794435421069,6.30676599746558,-3.09721118561827,0.0079772546270391,0.0502473558050802,-3.20967121387357
ENSG00000173914,83759,RBM4B,RNA binding motif protein 4B,-0.423777971272891,5.21524995334234,-2.81064338200173,0.0140251547436883,0.0723466475502157,-3.57321322151943
ENSG00000070761,29105,CFAP20,cilia and flagella associated protein 20,-0.423395557406421,6.2550140407709,-3.3216542290894,0.00511778170594985,0.0373751041704897,-2.76684496747227
ENSG00000175215,10106,CTDSP2,CTD small phosphatase 2,-0.423103987131924,6.03181195941194,-3.34814909730231,0.00485644582123127,0.0362044331333122,-2.67122545751449
ENSG00000161999,339123,JMJD8,jumonji domain containing 8,-0.422433709933107,5.08021166760038,-2.56540619599528,0.0226124390672277,0.0978860617339721,-3.99054876299133
ENSG00000185963,23299,BICD2,BICD cargo adaptor 2,-0.422406428997867,6.23223484579722,-3.063531265082,0.00852597173298921,0.052297385321859,-3.27748539935968
ENSG00000198355,415116,PIM3,"Pim-3 proto-oncogene, serine/threonine kinase",-0.422013224513989,5.90428073990447,-2.57938533311332,0.022009188234138,0.0963088630326933,-4.11357049397564
ENSG00000040341,27067,STAU2,staufen double-stranded RNA binding protein 2,-0.421763744699219,6.36575912803728,-2.68614237038003,0.0178884262362272,0.0842438297485873,-4.01953956067272
ENSG00000100219,7494,XBP1,X-box binding protein 1,-0.421348944236827,8.13417362738258,-4.12054590980905,0.0010662752949513,0.0137591330445893,-1.42967760108284
ENSG00000100376,55007,FAM118A,family with sequence similarity 118 member A,-0.419491773928888,5.54686516539682,-3.18055423232946,0.00676558048126929,0.0448950556627437,-2.93080293453432
ENSG00000100359,27352,SGSM3,small G protein signaling modulator 3,-0.418370044021558,7.21677878310052,-3.63126426639276,0.00277624278406856,0.0253349829615764,-2.28559416762323
ENSG00000005249,5577,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta,-0.418195401128524,5.64788171025755,-2.66714517183956,0.0185624608646349,0.0863015710466325,-3.93913065733075
ENSG00000133059,25778,DSTYK,dual serine/threonine and tyrosine protein kinase,-0.418113987916297,5.13722686995264,-2.69779088012877,0.0174869518496095,0.0831545557578748,-3.73516537732012
ENSG00000087274,118,ADD1,adducin 1,-0.417750650239823,8.39447042716347,-4.77523642751794,0.000306511248748196,0.00599090168007837,-0.189826076975358
ENSG00000167792,4723,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,-0.41731893207162,8.77493660384268,-3.57898076618735,0.0030777013007943,0.0270304648558323,-2.56962937076677
ENSG00000006282,64847,SPATA20,spermatogenesis associated 20,-0.41715782803321,6.5245106277589,-2.87991788646684,0.0122423083409969,0.0663107900566258,-3.67980959856379
ENSG00000070814,6949,TCOF1,treacle ribosome biogenesis factor 1,-0.415443171798914,7.15556517052301,-2.81345779801114,0.0139480024131653,0.0720728118643776,-3.89494045402125
ENSG00000171953,91647,ATPAF2,ATP synthase mitochondrial F1 complex assembly factor 2,-0.415283076790434,5.11127820752827,-2.7006353319027,0.0173902542591885,0.0829147989146701,-3.74103983277865
ENSG00000108559,4927,NUP88,nucleoporin 88,-0.415147494271987,6.32594921054234,-3.53507478326602,0.00335627248459013,0.0284392505591255,-2.37488156721674
ENSG00000127328,117177,RAB3IP,RAB3A interacting protein,-0.415135101304048,6.39019264096101,-2.59556430565917,0.0213303856120287,0.094285216007117,-4.20240650207464
ENSG00000147650,29967,LRP12,LDL receptor related protein 12,-0.414969110333407,5.24081250705958,-2.67244227377562,0.018372075978953,0.0857999919373307,-3.82871904821521
ENSG00000185418,123283,TARS3,threonyl-tRNA synthetase 3,-0.414478587517223,5.14068027574984,-2.58149006762842,0.0219197166896889,0.0959955001687216,-3.98678197516611
ENSG00000197226,23061,TBC1D9B,TBC1 domain family member 9B,-0.414158901917361,6.5294937875684,-3.45148799822287,0.00395885554859537,0.0320143158079741,-2.5566544834263
ENSG00000066027,5525,PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha,-0.413057115949456,6.04237309242908,-3.46638602307012,0.00384398896405835,0.0314409771381182,-2.48404465772854
ENSG00000069849,483,ATP1B3,ATPase Na+/K+ transporting subunit beta 3,-0.412191611774137,8.34528343471648,-3.2337189098107,0.00609026341320825,0.0418095743049922,-3.19888071248855
ENSG00000124570,5269,SERPINB6,serpin family B member 6,-0.412059330347816,7.38942858592356,-4.10573795772637,0.00109731945434383,0.013975179992258,-1.38498167059015
ENSG00000104635,23516,SLC39A14,solute carrier family 39 member 14,-0.410738320116602,7.33798383358112,-3.66232996589306,0.00261144546123519,0.0243971947059197,-2.25542868509787
ENSG00000111275,217,ALDH2,aldehyde dehydrogenase 2 family member,-0.410212671761869,6.9090476159589,-2.64802841743404,0.0192655899918516,0.0883805515273419,-4.17044789292947
ENSG00000125848,23767,FLRT3,fibronectin leucine rich transmembrane protein 3,-0.409805089000208,6.07720059610515,-2.55250197255751,0.0231834277421534,0.0996356003044307,-4.20570373440627
ENSG00000102038,6594,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",-0.409125580665224,8.02561015998841,-4.2821616511158,0.000780558389135669,0.0112279250890389,-1.10846643402439
ENSG00000143258,27005,USP21,ubiquitin specific peptidase 21,-0.409014712592663,5.4988655922548,-2.89056376407009,0.0119888129419561,0.0654654956617144,-3.47937337125969
ENSG00000102753,3839,KPNA3,karyopherin subunit alpha 3,-0.408255975366679,6.83232912775105,-3.5443800587598,0.00329518227845477,0.0281925779681368,-2.42607256621229
ENSG00000150768,1737,DLAT,dihydrolipoamide S-acetyltransferase,-0.407794697878543,8.38773906913468,-3.25749990731072,0.00581037525196724,0.0405243516167698,-3.17232215410573
ENSG00000027001,4285,MIPEP,mitochondrial intermediate peptidase,-0.406383099508135,5.49078880650411,-2.6333390973202,0.0198233469540993,0.0900173105138977,-3.9798903775647
ENSG00000110429,26273,FBXO3,F-box protein 3,-0.40625604754262,6.4611749799936,-3.21027003100248,0.00637941274896814,0.0431860692030833,-3.03209566906524
ENSG00000137845,102,ADAM10,ADAM metallopeptidase domain 10,-0.406237502195352,7.9338892996039,-3.18652727244582,0.00668613234409762,0.0445144029928052,-3.2642117124562
ENSG00000112186,10486,CAP2,cyclase associated actin cytoskeleton regulatory protein 2,-0.404259800274252,8.5782467875776,-4.17649999192006,0.000956863294494018,0.0127751937937782,-1.37652391742876
ENSG00000183576,84193,SETD3,"SET domain containing 3, actin histidine methyltransferase",-0.404120884555041,6.30999730606522,-3.59633829842998,0.00297411869793912,0.0265399358075641,-2.24026922741872
ENSG00000176788,10409,BASP1,brain abundant membrane attached signal protein 1,-0.404033184099641,5.47779082477262,-2.69824851160129,0.0174713593839262,0.0831294393820626,-3.79392886084343
ENSG00000109320,4790,NFKB1,nuclear factor kappa B subunit 1,-0.402890757018038,4.77053419269874,-2.60768300123312,0.0208352266385007,0.0930144046361639,-3.88016492479784
ENSG00000167272,51367,POP5,"POP5 homolog, ribonuclease P/MRP subunit",-0.402533399144912,6.20598664930954,-3.67196827973824,0.00256235573717151,0.0241066648846148,-2.08640487946541
ENSG00000157110,11030,RBPMS,"RNA binding protein, mRNA processing factor",-0.4024335615469,7.16561129698805,-3.21255058556347,0.00635070025631963,0.0430533555157954,-3.1314249793358
ENSG00000083123,594,BCKDHB,branched chain keto acid dehydrogenase E1 subunit beta,-0.401112308824116,6.15118713762535,-2.99847790432691,0.00969380663660153,0.056986012400729,-3.39950080550147
ENSG00000035403,7414,VCL,vinculin,-0.401064125293082,8.72334003632838,-3.81206777890388,0.00194573796612589,0.0202419514217935,-2.09657600198557
ENSG00000131626,8500,PPFIA1,PTPRF interacting protein alpha 1,-0.400791863424167,5.43146253148779,-2.62435428774847,0.0201721761608618,0.0910373189459547,-3.93174592353079
ENSG00000143641,2590,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2,-0.400748274849335,6.41532893501588,-2.83109634777268,0.013473848260925,0.0701989671106351,-3.75136927193473
ENSG00000168818,53407,STX18,syntaxin 18,-0.399985351841439,5.41112145915266,-2.55513708020789,0.0230657117941725,0.0992090164526625,-4.07310160602886
ENSG00000104341,55353,LAPTM4B,lysosomal protein transmembrane 4 beta,-0.399660230624312,10.15806410506,-5.17858852983011,0.000145806023447255,0.00367789457247512,0.440429562506869
ENSG00000140740,7385,UQCRC2,ubiquinol-cytochrome c reductase core protein 2,-0.39872987695572,8.69361329577383,-4.45172306734653,0.000564269487538778,0.00902663242714563,-0.839967661298231
ENSG00000121068,6909,TBX2,T-box transcription factor 2,-0.398383862086932,6.90029040235139,-2.89701803653872,0.0118376454884753,0.0649258617352601,-3.70208026518933
ENSG00000109861,1075,CTSC,cathepsin C,-0.398012060214724,7.16426246931408,-3.94882755317632,0.00148899121083308,0.0170283569323995,-1.67610284004387
ENSG00000112983,10902,BRD8,bromodomain containing 8,-0.397202691306072,6.2225103647741,-2.69013710063948,0.0177497460222778,0.0839585375797095,-3.9784334494024
ENSG00000141179,58488,PCTP,phosphatidylcholine transfer protein,-0.396744659682487,5.21667590257141,-2.64805969286763,0.0192644188366116,0.0883805515273419,-3.87371691033864
ENSG00000137409,23787,MTCH1,mitochondrial carrier 1,-0.396683025036504,9.37508945548545,-4.05205933530229,0.00121781892432141,0.014876765268699,-1.67680168253793
ENSG00000068615,65055,REEP1,receptor accessory protein 1,-0.396276542432966,6.80838336195956,-3.20501152269624,0.00644611231141669,0.0434365069041346,-3.10414025284682
ENSG00000143248,8490,RGS5,regulator of G protein signaling 5,-0.395343653418253,9.25178256351236,-3.79793928451921,0.00200040886696623,0.0205980798083208,-2.16676599376107
ENSG00000021355,1992,SERPINB1,serpin family B member 1,-0.395257469749504,5.23725164324918,-2.83828680729319,0.0132851191773626,0.0695949419604255,-3.52983689485204
ENSG00000213585,7416,VDAC1,voltage dependent anion channel 1,-0.394898242720105,8.37678726834915,-3.83627945516705,0.00185555543757965,0.0195688890980849,-2.02270963731357
ENSG00000160014,808,CALM3,calmodulin 3,-0.394559237134017,7.94271819068529,-3.59096001616998,0.00300583194399685,0.0266459813617093,-2.46237873430915
ENSG00000140564,5045,FURIN,"furin, paired basic amino acid cleaving enzyme",-0.393336631606696,7.05500808283545,-2.76766112110164,0.0152566123369978,0.0762357836796063,-3.95457522271832
ENSG00000189067,9516,LITAF,lipopolysaccharide induced TNF factor,-0.393128610969676,5.53233838808041,-2.72645438367156,0.0165359931875944,0.0802036478379862,-3.78356663038373
ENSG00000082212,4200,ME2,malic enzyme 2,-0.391808112232162,6.35570489819653,-3.58791829699029,0.00302391856232985,0.0267181845575719,-2.28088524477965
ENSG00000166794,5479,PPIB,peptidylprolyl isomerase B,-0.390525669678815,7.84726980762445,-3.34963308803878,0.00484221018205979,0.0361583866576697,-2.9153542923924
ENSG00000147364,26260,FBXO25,F-box protein 25,-0.390003957867807,4.65239045212565,-2.58764893647031,0.0216599170684869,0.095193830125198,-3.90011533669765
ENSG00000103197,7249,TSC2,TSC complex subunit 2,-0.3898695233865,6.35330719242283,-2.60351977443246,0.021004066540475,0.093341401871565,-4.17953260415412
ENSG00000198663,221477,C6orf89,chromosome 6 open reading frame 89,-0.389794993413263,6.51847272663748,-3.19388437692437,0.00658955079675134,0.0440683134897414,-3.06756900669968
ENSG00000173950,152002,XXYLT1,xyloside xylosyltransferase 1,-0.388871113827731,6.44396697129568,-3.02111333626354,0.00927052980378454,0.0552021023212798,-3.37963462380958
ENSG00000173482,5797,PTPRM,protein tyrosine phosphatase receptor type M,-0.387748621222756,6.07376413046723,-2.64312361893445,0.0194501139304708,0.0889159987482609,-4.06057813345423
ENSG00000049656,81037,CLPTM1L,CLPTM1 like,-0.387156038862766,7.57157916344608,-4.01168374601228,0.00131730722312533,0.0156916534802218,-1.58242598848833
ENSG00000180190,157695,TDRP,testis development related protein,-0.38698920587856,5.88421466543747,-2.68694371547382,0.0178605227642532,0.0842071008130107,-3.93998950509705
ENSG00000112685,55770,EXOC2,exocyst complex component 2,-0.386967901669899,6.72638378058151,-3.20464921005145,0.00645073344645035,0.0434494890660033,-3.0766463070762
ENSG00000178057,25915,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,-0.386712667807466,6.87576140884358,-2.83954510807301,0.0132523597657705,0.0695527519777331,-3.80327283486922
ENSG00000155380,6566,SLC16A1,solute carrier family 16 member 1,-0.386534165418308,9.17696971869924,-4.43464658169558,0.000582933680170598,0.0092883454473823,-0.914470112317241
ENSG00000137070,3590,IL11RA,interleukin 11 receptor subunit alpha,-0.386514643273669,5.14154876347163,-2.8173152616304,0.0138429312339305,0.0717048718750818,-3.54629603781299
ENSG00000114650,22937,SCAP,SREBF chaperone,-0.386404604336216,7.28593409868607,-3.8191273143575,0.0019189920882875,0.0200569228047488,-1.93548748214273
ENSG00000168575,6575,SLC20A2,solute carrier family 20 member 2,-0.385640450303333,6.7189076835094,-3.43359527447066,0.00410138447653717,0.0327724602002784,-2.63775699816042
ENSG00000109685,7468,NSD2,nuclear receptor binding SET domain protein 2,-0.38537063360406,5.99049093435405,-3.14859766300267,0.00720687745985873,0.0469728775425311,-3.07820806577303
ENSG00000156709,9131,AIFM1,apoptosis inducing factor mitochondria associated 1,-0.385295171106113,7.65165245100524,-2.62762249565079,0.0200446080811308,0.0906900407711093,-4.30699336598451
ENSG00000204394,7407,VARS1,valyl-tRNA synthetase 1,-0.385012476713884,6.91312675514622,-3.34997991638189,0.00483888915805126,0.0361571305252904,-2.82128476401889
ENSG00000117054,34,ACADM,acyl-CoA dehydrogenase medium chain,-0.384958349710234,7.55449159661067,-3.35719855844865,0.00477028360472954,0.0358939911928436,-2.88879536564631
ENSG00000101337,9777,TM9SF4,transmembrane 9 superfamily member 4,-0.384714071572478,7.57048974451826,-4.16312582861204,0.000981922727052447,0.0129782819456727,-1.29325985381748
ENSG00000146223,285855,RPL7L1,ribosomal protein L7 like 1,-0.38395348730699,6.90828182216713,-3.74329424827882,0.00222696520124898,0.0220576252273586,-2.02863699399692
ENSG00000124226,55905,RNF114,ring finger protein 114,-0.383624609884871,6.98275160748119,-3.32215227647353,0.00511274155564365,0.0373707618800162,-2.87127136596489
ENSG00000114770,10057,ABCC5,ATP binding cassette subfamily C member 5,-0.383159686646139,6.59360364535278,-2.64752876872315,0.0192843094426698,0.0883998385669856,-4.13228453752486
ENSG00000116685,90231,KIAA2013,KIAA2013,-0.38302664376086,7.08949667589642,-2.58326754403936,0.0218444302343084,0.0957437992737761,-4.28913180280639
ENSG00000087470,10059,DNM1L,dynamin 1 like,-0.382220014579546,7.28289433731938,-3.60724464677536,0.00291084289780303,0.0261198340161791,-2.3640505123237
ENSG00000123415,23583,SMUG1,single-strand-selective monofunctional uracil-DNA glycosylase 1,-0.380992962175674,5.9583165265699,-3.04554102178979,0.00883423284779935,0.0536744554147568,-3.25309526830708
ENSG00000147471,11212,PLPBP,pyridoxal phosphate binding protein,-0.380164459262407,6.81245830260611,-3.41183213180226,0.00428171534491675,0.0336389779873645,-2.66834538659369
ENSG00000171988,221037,JMJD1C,jumonji domain containing 1C,-0.379964917737517,5.93741954145684,-2.61697218052393,0.0204632201899815,0.091844653366033,-4.05831930722888
ENSG00000176986,9632,SEC24C,"SEC24 homolog C, COPII coat complex component",-0.379361893175833,7.0373475496225,-2.63654884909897,0.0197001520833561,0.0896345802325385,-4.19497617471634
ENSG00000149761,84304,NUDT22,nudix hydrolase 22,-0.379111714812638,5.47933240850558,-2.6224699098684,0.0202460858892625,0.0912431903198317,-3.96730646540955
ENSG00000122203,57179,KIAA1191,KIAA1191,-0.378226960467757,7.75474588533263,-3.23264430915325,0.0061032238728822,0.0418606911740644,-3.14285003642021
ENSG00000084754,3030,HADHA,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha,-0.378099731364825,8.92783604544134,-4.26201771050941,0.000811392470309433,0.0115072151132275,-1.23401920634697
ENSG00000179632,84232,MAF1,"MAF1 homolog, negative regulator of RNA polymerase III",-0.377246268494744,7.73511921698633,-3.98599612813861,0.00138488733766958,0.0162055938460972,-1.65311434457393
ENSG00000012232,2137,EXTL3,exostosin like glycosyltransferase 3,-0.376728715565784,8.15885435186937,-3.35175105549479,0.00482196533535112,0.0360808311055855,-2.96082967988938
ENSG00000168101,84309,NUDT16L1,nudix hydrolase 16 like 1,-0.376241807070092,7.50541063385276,-3.95520467557354,0.0014705783577645,0.0168776341771905,-1.68810636378543
ENSG00000136448,4836,NMT1,N-myristoyltransferase 1,-0.376196691062886,7.63702767515806,-3.94502952507343,0.00150006889717869,0.017106514120938,-1.73123272385415
ENSG00000133612,116988,AGAP3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",-0.375783463045929,6.28245314832085,-2.80260037895346,0.014247948866753,0.072935928722664,-3.76258928399774
ENSG00000155313,29761,USP25,ubiquitin specific peptidase 25,-0.375316954744242,6.06584692801269,-3.30869857920239,0.00525065263543628,0.0379331423595027,-2.77826996952567
ENSG00000111530,55832,CAND1,cullin associated and neddylation dissociated 1,-0.375247896652062,8.03430165771615,-3.20075299800233,0.0065006370527048,0.0437187141310607,-3.24063981253162
ENSG00000187778,10445,MCRS1,microspherule protein 1,-0.374822542330562,6.96774387982006,-3.54671752399543,0.0032800135961605,0.0281428548163748,-2.42752889636796
ENSG00000081377,8555,CDC14B,cell division cycle 14B,-0.374178798809684,5.59583621768125,-2.94179012064248,0.0108394234316091,0.0613068056242362,-3.43699778239529
ENSG00000171720,8841,HDAC3,histone deacetylase 3,-0.374107399299628,6.49319879552169,-3.32948313745068,0.00503912697763581,0.0371171265269068,-2.80017657097813
ENSG00000082146,55437,STRADB,STE20 related adaptor beta,-0.374068035421243,6.88102225962516,-3.03506950636938,0.00901871628341781,0.0542637313694448,-3.43370311448115
ENSG00000123472,64756,ATPAF1,ATP synthase mitochondrial F1 complex assembly factor 1,-0.374031636044459,7.98765291390325,-3.76988527096857,0.00211363671020648,0.0213129260606636,-2.11903131435738
ENSG00000090060,10914,PAPOLA,poly(A) polymerase alpha,-0.372385232752356,7.27235805291052,-3.1159870405471,0.00768672070644298,0.0492640585816348,-3.31653224933027
ENSG00000105223,23646,PLD3,phospholipase D family member 3,-0.372377414865831,10.4164607936429,-4.04591744850758,0.00123244313947203,0.0149872893091904,-1.76699133173082
ENSG00000235162,387882,C12orf75,chromosome 12 open reading frame 75,-0.371120740260622,6.17484508774925,-2.69449503637082,0.0175996484150866,0.0835180490562896,-3.97942387851923
ENSG00000052126,54477,PLEKHA5,pleckstrin homology domain containing A5,-0.370133682730272,6.06981663103998,-2.94505237566289,0.0107700186348515,0.0610726644235015,-3.49803734037446
ENSG00000115234,9784,SNX17,sorting nexin 17,-0.37004406239315,8.06940047077703,-2.69158291662928,0.017699811318532,0.0838206923674975,-4.2246427800299
ENSG00000004487,23028,KDM1A,lysine demethylase 1A,-0.369641576114846,7.8594250987644,-3.81670888758887,0.00192811224319115,0.0201235015672862,-2.00365739679462
ENSG00000109445,27309,ZNF330,zinc finger protein 330,-0.369533817950419,6.84688489605145,-3.59495348348656,0.0029822518569076,0.0265830907643091,-2.3289124047946
ENSG00000100325,84164,ASCC2,activating signal cointegrator 1 complex subunit 2,-0.369002180647502,7.13031689222856,-3.81359002642263,0.00193993889142934,0.0202087127656488,-1.92303868039697
ENSG00000023697,51071,DERA,deoxyribose-phosphate aldolase,-0.368816698234543,6.73685219419102,-3.38331679355267,0.00453010507343731,0.03488440511422,-2.71774402037496
ENSG00000169925,8019,BRD3,bromodomain containing 3,-0.368712729721215,6.1361919458741,-2.65054340223542,0.019171632646096,0.0880497227052969,-4.03818526494596
ENSG00000071889,60343,FAM3A,FAM3 metabolism regulating signaling molecule A,-0.368244534112269,6.82246245421498,-3.2483566157096,0.00591643354516133,0.0410156882698738,-2.9962458525809
ENSG00000180957,23760,PITPNB,phosphatidylinositol transfer protein beta,-0.366186341890441,7.79539713590463,-3.60832641993244,0.00290464136165453,0.0260786981941421,-2.4150865382631
ENSG00000263001,2969,GTF2I,general transcription factor IIi,-0.365798962724082,5.71254968299359,-2.71937726334129,0.0167659988559707,0.081064986972272,-3.85854555667905
ENSG00000211456,22908,SACM1L,SAC1 like phosphatidylinositide phosphatase,-0.365613000273943,6.38849227593636,-2.98635999619823,0.00992819932693312,0.0578576849102987,-3.46410923727504
ENSG00000184007,8073,PTP4A2,protein tyrosine phosphatase 4A2,-0.36390946082531,8.3925349318059,-3.93802471730812,0.00152072068438629,0.0172825198885643,-1.81530924718893
ENSG00000111540,5869,RAB5B,"RAB5B, member RAS oncogene family",-0.363025735399998,7.5034843254271,-3.77334548699609,0.00209932636646743,0.0212438379145657,-2.05310910205116
ENSG00000065268,57418,WDR18,WD repeat domain 18,-0.361966528580014,6.69834202526657,-2.59143771615415,0.0215015744122962,0.094774667895261,-4.24658181926641
ENSG00000132155,5894,RAF1,"Raf-1 proto-oncogene, serine/threonine kinase",-0.361492525659918,7.45144123511539,-3.37370611242312,0.00461703934593925,0.0351669572593887,-2.83404209209292
ENSG00000145191,8893,EIF2B5,eukaryotic translation initiation factor 2B subunit epsilon,-0.361384314999234,6.43562323709674,-2.93944288761738,0.0108896334734299,0.0614614419877695,-3.54346584324774
ENSG00000170632,83787,ARMC10,armadillo repeat containing 10,-0.361340094007438,5.3208426172238,-2.56452075787689,0.0226511811238327,0.0980011525682324,-4.0290002893387
ENSG00000134313,57498,KIDINS220,kinase D interacting substrate 220,-0.360173057226488,7.10718376428538,-3.08124005049232,0.00823294842971114,0.051277054240669,-3.38420992472986
ENSG00000112339,10767,HBS1L,HBS1 like translational GTPase,-0.360164304162884,7.19514022160498,-2.96696314371843,0.0103150841176986,0.0593402537987477,-3.59496234170683
ENSG00000068305,4205,MEF2A,myocyte enhancer factor 2A,-0.359372097066462,7.56200735720977,-2.860629422785,0.0127150747869324,0.0678011180354779,-3.86367878002889
ENSG00000058056,8975,USP13,ubiquitin specific peptidase 13,-0.356503034820997,6.21606596669136,-2.71439985684905,0.016929626473571,0.0815775505442826,-3.96240045932241
ENSG00000168802,54921,CHTF8,chromosome transmission fidelity factor 8,-0.356129127220656,7.27135571180569,-3.78917078011125,0.00203512137831072,0.0208103700341176,-1.9976136108596
ENSG00000170836,8493,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",-0.356058661685051,5.80594334173953,-2.64970262449627,0.0192029937401706,0.088156981491058,-3.98710929574637
